Born1,NIO,CNNB,BCNN,CNN,BCNN_mean,CNNB_mean,NIO_mean,Born1_mean,CNN_mean
1.0291490997789876,0.64174527,0.8412517573315542,1.148065234235944,0.9743313,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.427112289523938,0.27139905,0.39409127644471725,0.6107680354152221,0.4431228,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.8846071896314409,0.33920676,0.5642936944277701,0.7104941279257574,0.60107154,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.3290522097202462,0.40599963,0.5370761080293558,0.7842288069863458,0.6480005,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.422569832455868,0.4620601,0.42349301009752155,0.7160390006175932,0.4820142,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.1880317622059666,0.49195236,0.5870075651442025,0.8796285718483386,0.7586573,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.0560543914416467,0.24604344,0.4392941968581496,0.5968348080540111,0.47915977,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.8477398862898416,0.6773974,0.7461860213715087,0.8594299234006151,0.73238176,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.5463088219481842,0.8608003,1.5588879958110782,2.1167788598831705,1.8717811,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.3805583047462204,0.42035377,0.4390715390892162,0.7489795272439119,0.5352803,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.3804931146992236,0.24620454,0.5557610288858406,0.7646940542963095,0.60355043,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.0342423729162578,0.97782224,1.1446367914464184,1.5021176700137622,1.4117013,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.1417465797326687,0.6143578,1.239490866685232,1.6772995008106097,1.3970486,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.4719029016176948,0.21886131,0.45299549815267726,0.6346244386915516,0.4294116,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.2492521382044108,1.0270672,1.4108746553241471,1.6813319933751292,1.5842524,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.0664504161054529,0.39965966,0.8082401908251279,0.9115447345098401,0.80133176,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.9465394812630785,0.34077162,0.4501662989725919,0.5885843150847186,0.49621436,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.495047377608191,0.3169279,0.47770416418883077,0.7215839948867839,0.5536015,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.433657743500804,0.3965419,0.5981046727287901,0.937567016189191,0.71069694,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.0013788463028876,0.39112684,0.6993293072138208,0.8541230600274023,0.7543855,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.37880397731618,0.5948744,0.6045323149108576,0.9346159459652671,0.6788939,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.343517515729092,0.30309433,0.41498718431846665,0.5911399401858439,0.4291826,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.3030147412542528,0.4043125,0.5501203910704684,0.756539455864425,0.66855025,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.7210570099051653,1.0241206,1.3049890569554516,1.5199049923398549,1.4636412,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.8820288170412203,0.29994115,0.5082225303857492,0.7063396959248933,0.51807535,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.7784780635164629,0.4265007,0.6117347654459007,0.7878261920317416,0.70491093,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.7345921450949167,0.42208582,0.4528448838757358,0.5683657534659777,0.50611037,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.2939011463148087,0.21382771,0.5468075848852083,0.7022788700266761,0.5983616,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.2886916189375381,0.7568373,0.7409943721950539,1.045441564974585,0.8819007,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.2959100565406778,1.0275587,1.483744932547329,2.06584121119327,1.8054192,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.1576542658485043,1.1988922,1.6323052410131247,1.8358979767595924,1.8095684,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.5146180272670247,0.2109258,0.4527192776773349,0.6584941772330621,0.5151483,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.8707093820371024,0.32905498,0.43364131210278306,0.5643172685048671,0.48416692,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.3886447588893778,0.30054328,0.5261836099007792,0.7632448957619589,0.57093334,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.344175735340653,0.26642683,0.6434857565679302,1.1075937029947516,0.7601134,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.49190757501290105,0.45988303,0.5150040387852081,0.7120396234006219,0.6716825,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.9086536835429461,0.31951725,0.49734526514403143,0.7114940575264314,0.5758086,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.4020035506449977,0.2846907,0.46473641324397236,0.7018470521379222,0.5080771,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
0.8728111910759314,0.4047302,0.6199193383981264,0.7695024380692737,0.693475,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
1.3879451310974746,0.34630933,0.4572116504834263,0.7459069158505688,0.50256467,0.9423337350926946,0.6957371639733874,0.48351064,1.167275328802506,0.7903645
